0.000000,30.000000
0.070000,23.999977
0.140000,17.999953
0.210000,11.999930
0.280000,5.999908
0.350000,-0.000115
0.420000,-6.000136
0.490000,-12.000133
0.560000,-18.000105
0.630000,-24.000058
0.700000,-30.000000
