0.000000,30.000000
0.070000,-25.824869
0.140000,-29.827093
0.210000,-29.994572
0.280000,-29.999857
0.350000,-29.999998
0.420000,-29.999999
0.490000,-30.000000
0.560000,-30.000000
0.630000,-30.000000
0.700000,-30.000000
