0.000000,30.000000
0.070000,18.309664
0.140000,6.619328
0.210000,-5.071008
0.280000,-16.761344
0.350000,-28.451680
0.420000,-28.960248
0.490000,-29.220186
0.560000,-29.480124
0.630000,-29.740062
0.700000,-30.000000
