0.000000,30.000000
0.070000,29.678888
0.140000,29.357776
0.210000,29.036664
0.280000,28.715552
0.350000,28.394440
0.420000,27.766185
0.490000,13.324639
0.560000,-1.116907
0.630000,-15.558454
0.700000,-30.000000
