0.000000,30.000000
0.070000,-4.970869
0.140000,-20.974057
0.210000,-26.978392
0.280000,-29.025569
0.350000,-29.667237
0.420000,-29.921192
0.490000,-29.998995
0.560000,-29.999988
0.630000,-30.000000
0.700000,-30.000000
